nh,year,villid,thanaid,agehead,sexhead,educhead,famsize,hhland,hhasset,expfd,expnfd,exptot,dmmfd,dfmfd,weight,vaccess,pcirr,rice,wheat,milk,potato,egg,oil,lexptot,lnland,progvillm,progvillf
241073,1,1,24,65,1,0,3,3,19850,3577.3896,845.85205,4423.2417,0,1,.50330031,0,.94999999,10.601344,7.4434972,13.533631,7.1737342,2.0300446,40.600895,8.3948545,.029558802,0,1
241093,1,1,24,60,1,0,7,17,28330,3262.3787,4380.0625,7642.4414,0,1,.50330031,0,.94999999,10.601344,7.4434972,13.533631,7.1737342,2.0300446,40.600895,8.9416037,.15700375,0,1
241103,1,1,24,36,1,0,5,15,24800,2906.4827,1649.7498,4556.2324,0,1,.50330031,0,.94999999,10.601344,7.4434972,13.533631,7.1737342,2.0300446,40.600895,8.4244709,.13976194,0,1
241153,1,1,24,30,1,0,4,2,39504.668,2980.7822,957.50439,3938.2866,0,1,.50330031,0,.94999999,10.601344,7.4434972,13.533631,7.1737342,2.0300446,40.600895,8.2787552,.019802628,0,1
241193,1,1,24,32,1,0,3,5,18661.523,4757.5225,1254.1167,6011.6392,0,1,.50330031,0,.94999999,10.601344,7.4434972,13.533631,7.1737342,2.0300446,40.600895,8.7016191,.048790164,0,1
241203,1,1,24,42,1,0,2,2,9386.25,5589.3896,3562.7285,9152.1182,0,1,.50330031,0,.94999999,10.601344,7.4434972,13.533631,7.1737342,2.0300446,40.600895,9.12185,.019802628,0,1
242013,1,2,24,60,1,4,9,156,510823.53,4643.2383,6146.5244,10789.763,0,0,.43333331,1,.75,10.826905,7.4434972,13.533631,7.3263669,2.0300446,40.600895,9.2864456,.94000727,1,0
242014,1,2,24,40,1,5,4,13,48051.832,3575.5854,747.73291,4323.3184,0,0,.80000001,1,.75,10.826905,7.4434972,13.533631,7.3263669,2.0300446,40.600895,8.3720102,.12221763,1,0
242025,1,2,24,58,1,0,6,183,365523.72,4424.5952,12038.164,16462.76,0,0,3.5999999,1,.75,10.826905,7.4434972,13.533631,7.3263669,2.0300446,40.600895,9.7089167,1.0402768,1,0
242033,1,2,24,68,1,5,5,124,174290,3598.863,812.01782,4410.8809,1,0,.43333331,1,.75,10.826905,7.4434972,13.533631,7.3263669,2.0300446,40.600895,8.3920565,.80647588,1,0
242035,1,2,24,45,1,0,6,280,546196.44,3476.7898,690.21509,4167.0049,0,0,3.5999999,1,.75,10.826905,7.4434972,13.533631,7.3263669,2.0300446,40.600895,8.3351927,1.3350011,1,0
242044,1,2,24,67,1,0,3,1,2490.188,4629.4043,839.08496,5468.4893,0,0,.80000001,1,.75,10.826905,7.4434972,13.533631,7.3263669,2.0300446,40.600895,8.6069403,.0099503305,1,0
242045,1,2,24,75,1,4,8,297,649786.88,4105.7651,765.07324,4870.8384,0,0,3.5999999,1,.75,10.826905,7.4434972,13.533631,7.3263669,2.0300446,40.600895,8.4912262,1.3787661,1,0
242063,1,2,24,45,1,10,5,43,107560,3909.054,913.24927,4822.3032,1,0,.43333331,1,.75,10.826905,7.4434972,13.533631,7.3263669,2.0300446,40.600895,8.4812145,.35767445,1,0
242103,1,2,24,66,1,4,11,155,92625,3773.6682,2026.0466,5799.7148,1,0,.43333331,1,.75,10.826905,7.4434972,13.533631,7.3263669,2.0300446,40.600895,8.6657362,.93609333,1,0
242113,1,2,24,45,1,8,7,572,722700,2782.1279,789.78394,3571.9119,1,0,.43333331,1,.75,10.826905,7.4434972,13.533631,7.3263669,2.0300446,40.600895,8.1811361,1.9050882,1,0
242123,1,2,24,24,1,5,2,8,40394.508,8047.0972,1268.7778,9315.875,0,0,.43333331,1,.75,10.826905,7.4434972,13.533631,7.3263669,2.0300446,40.600895,9.1395826,.07696104,1,0
242153,1,2,24,22,1,9,6,92,294762.47,3910.7683,1225.3572,5136.1255,1,0,.43333331,1,.75,10.826905,7.4434972,13.533631,7.3263669,2.0300446,40.600895,8.5442486,.65232521,1,0
242173,1,2,24,60,1,0,7,70,160305.86,3147.9226,383.77515,3531.6978,1,0,.43333331,1,.75,10.826905,7.4434972,13.533631,7.3263669,2.0300446,40.600895,8.169817,.53062826,1,0
242183,1,2,24,70,1,3,9,367,672746.69,4193.0195,800.74023,4993.7598,1,0,.43333331,1,.75,10.826905,7.4434972,13.533631,7.3263669,2.0300446,40.600895,8.5161448,1.541159,1,0
243013,1,3,24,50,1,2,5,1,12820,4212.7485,3341.4536,7554.2021,0,1,.6122449,0,.60000002,10.601344,7.4434972,13.533631,7.1737342,2.0300446,40.600895,8.9299917,.0099503305,1,1
243014,1,3,24,72,1,0,6,8,95131.273,4116.0283,9575.0439,13691.072,0,0,1.0612245,0,.60000002,10.601344,7.4434972,13.533631,7.1737342,2.0300446,40.600895,9.5245724,.07696104,1,1
243023,1,3,24,42,1,0,5,5,344960,3026.1199,14439.03,17465.15,1,0,.6122449,0,.60000002,10.601344,7.4434972,13.533631,7.1737342,2.0300446,40.600895,9.7680197,.048790164,1,1
243024,1,3,24,29,0,0,2,2,6700,5431.0464,21494.789,26925.836,0,1,1.0612245,0,.60000002,10.601344,7.4434972,13.533631,7.1737342,2.0300446,40.600895,10.200879,.019802628,1,1
243025,1,3,24,67,1,10,14,4208,24235540,9135.7813,2523.0547,11658.836,0,0,2.4489796,0,.60000002,10.601344,7.4434972,13.533631,7.1737342,2.0300446,40.600895,9.363905,3.7630589,1,1
243033,1,3,24,57,1,5,6,77,139880,3832.2732,936.07593,4768.3491,1,0,.6122449,0,.60000002,10.601344,7.4434972,13.533631,7.1737342,2.0300446,40.600895,8.469965,.57097954,1,1
243035,1,3,24,48,1,0,8,2550,10956274,7690.1475,5959.0273,13649.175,0,0,2.4489796,0,.60000002,10.601344,7.4434972,13.533631,7.1737342,2.0300446,40.600895,9.5215073,3.2771447,1,1
243053,1,3,24,42,1,5,5,122,212300,3855.4609,896.60303,4752.064,1,0,.6122449,0,.60000002,10.601344,7.4434972,13.533631,7.1737342,2.0300446,40.600895,8.4665451,.79750717,1,1
243054,1,3,24,60,1,5,2,79,653103.94,8125.5923,18559.684,26685.275,0,0,1.0612245,0,.60000002,10.601344,7.4434972,13.533631,7.1737342,2.0300446,40.600895,10.191905,.58221561,1,1
243063,1,3,24,40,1,3,4,28,88050,3485.5867,35150.223,38635.809,0,1,.6122449,0,.60000002,10.601344,7.4434972,13.533631,7.1737342,2.0300446,40.600895,10.56196,.24686007,1,1
243083,1,3,24,38,1,0,5,1,10650,2958.4517,1745.8384,4704.29,1,0,.6122449,0,.60000002,10.601344,7.4434972,13.533631,7.1737342,2.0300446,40.600895,8.4564428,.0099503305,1,1
243093,1,3,24,52,1,0,6,62,100840,3648.2158,4851.8066,8500.0225,0,1,.6122449,0,.60000002,10.601344,7.4434972,13.533631,7.1737342,2.0300446,40.600895,9.0479422,.48242614,1,1
243123,1,3,24,35,1,0,3,19,89200,4795.4165,690.21533,5485.6318,1,0,.6122449,0,.60000002,10.601344,7.4434972,13.533631,7.1737342,2.0300446,40.600895,8.6100702,.17395331,1,1
243143,1,3,24,50,1,0,6,297,1776321.8,4911.3545,13494.157,18405.512,0,1,.6122449,0,.60000002,10.601344,7.4434972,13.533631,7.1737342,2.0300446,40.600895,9.8204594,1.3787661,1,1
243153,1,3,24,70,0,0,7,245,865150.94,3331.98,729.84937,4061.8293,0,1,.6122449,0,.60000002,10.601344,7.4434972,13.533631,7.1737342,2.0300446,40.600895,8.3096352,1.2383742,1,1
243173,1,3,24,38,1,0,4,19,69635.273,3994.4512,707.13232,4701.5835,1,0,.6122449,0,.60000002,10.601344,7.4434972,13.533631,7.1737342,2.0300446,40.600895,8.4558678,.17395331,1,1
251014,1,1,25,80,1,0,2,10,36442.688,2890.7837,334.28052,3225.0642,0,0,.65294117,1,.89999998,8.7968597,6.7668157,10.826905,5.9526725,1.6917039,37.894169,8.0790186,.095310181,0,0
251015,1,1,25,36,1,2,12,177,660001.38,3116.5696,7548.3828,10664.952,0,0,2.9666665,1,.89999998,8.7968597,6.7668157,10.826905,5.9526725,1.6917039,37.894169,9.2748117,1.0188473,0,0
251034,1,1,25,58,1,2,4,20,73880.094,4465.4214,910.13672,5375.5581,0,0,.65294117,1,.89999998,8.7968597,6.7668157,10.826905,5.9526725,1.6917039,37.894169,8.5898037,.18232156,0,0
251035,1,1,25,50,1,0,7,43,162041.55,2522.282,892.25317,3414.5352,0,0,2.9666665,1,.89999998,8.7968597,6.7668157,10.826905,5.9526725,1.6917039,37.894169,8.1360893,.35767445,0,0
251044,1,1,25,66,1,0,6,5,29185.277,3896.7834,508.75171,4405.5352,0,0,.65294117,1,.89999998,8.7968597,6.7668157,10.826905,5.9526725,1.6917039,37.894169,8.3908443,.048790164,0,0
251045,1,1,25,60,1,0,4,66,244495.2,4245.5,1018.2368,5263.7368,0,0,2.9666665,1,.89999998,8.7968597,6.7668157,10.826905,5.9526725,1.6917039,37.894169,8.5687866,.50681758,0,0
251064,1,1,25,50,1,0,6,4,20452.699,2543.8716,302.02539,2845.897,0,0,.65294117,1,.89999998,8.7968597,6.7668157,10.826905,5.9526725,1.6917039,37.894169,7.9539847,.039220713,0,0
251114,1,1,25,60,1,2,6,100,377033.44,3825.0552,856.34033,4681.3955,0,0,.65294117,1,.89999998,8.7968597,6.7668157,10.826905,5.9526725,1.6917039,37.894169,8.4515648,.69314718,0,0
251124,1,1,25,46,1,0,6,3,18855.732,3668.0649,533.33838,4201.4033,0,0,.65294117,1,.89999998,8.7968597,6.7668157,10.826905,5.9526725,1.6917039,37.894169,8.3434114,.029558802,0,0
251134,1,1,25,35,1,0,7,6,25490.596,3176.3433,556.81201,3733.1553,0,0,.65294117,1,.89999998,8.7968597,6.7668157,10.826905,5.9526725,1.6917039,37.894169,8.2252769,.058268908,0,0
251164,1,1,25,38,1,0,6,4,23802.273,2370.6409,440.40698,2811.0479,0,0,.65294117,1,.89999998,8.7968597,6.7668157,10.826905,5.9526725,1.6917039,37.894169,7.941668,.039220713,0,0
252015,1,2,25,60,1,0,13,207,205665,2379.3164,744.34961,3123.666,0,1,2.5093632,1,.5,8.3457394,6.7668157,12.180268,5.647408,2.0300446,37.894169,8.0470829,1.1216775,0,1
252025,1,2,25,45,1,4,7,69,120611.72,3505.9839,484.7937,3990.7776,0,0,2.5093632,1,.5,8.3457394,6.7668157,12.180268,5.647408,2.0300446,37.894169,8.2919922,.52472854,0,1
252035,1,2,25,66,1,0,6,86.5,175862.09,3312.1306,3252.5823,6564.7129,0,0,2.5093632,1,.5,8.3457394,6.7668157,12.180268,5.647408,2.0300446,37.894169,8.7896166,.62326103,0,1
252094,1,2,25,40,1,0,4,3,9375,5042.6309,1138.5166,6181.1475,0,1,.73364174,1,.5,8.3457394,6.7668157,12.180268,5.647408,2.0300446,37.894169,8.7294207,.029558802,0,1
252104,1,2,25,52,0,0,7,10,23244.012,2381.9192,318.04028,2699.9595,0,0,.73364174,1,.5,8.3457394,6.7668157,12.180268,5.647408,2.0300446,37.894169,7.9013624,.095310181,0,1
252134,1,2,25,36,1,0,6,9,15908.783,2747.1016,327.62671,3074.7283,0,0,.73364174,1,.5,8.3457394,6.7668157,12.180268,5.647408,2.0300446,37.894169,8.0312967,.086177699,0,1
252154,1,2,25,32,1,2,3,12,13770,7425.4521,806.37891,8231.8311,0,1,.73364174,1,.5,8.3457394,6.7668157,12.180268,5.647408,2.0300446,37.894169,9.0158854,.11332869,0,1
253014,1,3,25,68,1,0,4,17,34990,3957.2336,2568.8523,6526.0859,0,1,.55502844,1,.625,11.503587,8.1201782,10.826905,7.784265,1.6917039,33.834076,8.7837162,.15700375,0,1
253024,1,3,25,47,1,5,6,12,92786.578,4687.8242,710.51563,5398.3398,0,0,.55502844,1,.625,11.503587,8.1201782,10.826905,7.784265,1.6917039,33.834076,8.5940323,.11332869,0,1
253054,1,3,25,52,1,9,5,7,54614.973,4325.8896,2147.7871,6473.6768,0,0,.55502844,1,.625,11.503587,8.1201782,10.826905,7.784265,1.6917039,33.834076,8.7756538,.067658648,0,1
253104,1,3,25,70,1,0,9,36,197983.5,3160.855,3194.313,6355.168,0,0,.55502844,1,.625,11.503587,8.1201782,10.826905,7.784265,1.6917039,33.834076,8.7571812,.30748469,0,1
253124,1,3,25,40,1,0,8,16,19825,2083.8408,418.27393,2502.1147,0,1,.55502844,1,.625,11.503587,8.1201782,10.826905,7.784265,1.6917039,33.834076,7.8252912,.14842001,0,1
253134,1,3,25,52,0,0,2,7,17210.043,2960.4817,1027.2026,3987.6843,0,0,.55502844,1,.625,11.503587,8.1201782,10.826905,7.784265,1.6917039,33.834076,8.2912169,.067658648,0,1
253144,1,3,25,48,1,0,8,21,35910,3501.658,2452.5476,5954.2056,0,1,.55502844,1,.625,11.503587,8.1201782,10.826905,7.784265,1.6917039,33.834076,8.6920214,.19062036,0,1
253154,1,3,25,34,0,8,6,9,54987.145,5515.8569,1268.7778,6784.6348,0,0,.55502844,1,.625,11.503587,8.1201782,10.826905,7.784265,1.6917039,33.834076,8.8225632,.086177699,0,1
253174,1,3,25,70,1,0,7,66,130274.73,2078.7656,383.77515,2462.5408,0,0,.55502844,1,.625,11.503587,8.1201782,10.826905,7.784265,1.6917039,33.834076,7.8093548,.50681758,0,1
254014,1,4,25,28,1,8,3,60,143852.34,2189.2903,955.24878,3144.5391,0,0,.87407404,1,.640625,8.1201782,5.4134526,12.180268,5.4947748,2.0300446,37.894169,8.0537405,.47000363,0,0
254024,1,4,25,45,1,9,7,12,43987.68,3653.1135,1021.4026,4674.5161,0,0,.87407404,1,.640625,8.1201782,5.4134526,12.180268,5.4947748,2.0300446,37.894169,8.4500952,.11332869,0,0
254034,1,4,25,62,1,0,5,11,37151.844,2741.9136,2151.3062,4893.2197,0,0,.87407404,1,.640625,8.1201782,5.4134526,12.180268,5.4947748,2.0300446,37.894169,8.4958105,.10436001,0,0
254044,1,4,25,40,1,1,6,3,11496.819,2326.2056,760.02637,3086.2319,0,0,.87407404,1,.640625,8.1201782,5.4134526,12.180268,5.4947748,2.0300446,37.894169,8.0350304,.029558802,0,0
254045,1,4,25,45,1,9,6,66,182453.64,3215.1396,2908.2646,6123.4043,0,0,1.3777778,1,.640625,8.1201782,5.4134526,12.180268,5.4947748,2.0300446,37.894169,8.7200365,.50681758,0,0
254064,1,4,25,65,1,0,4,3,12271.621,2768.6426,558.09302,3326.7356,0,0,.87407404,1,.640625,8.1201782,5.4134526,12.180268,5.4947748,2.0300446,37.894169,8.1100473,.029558802,0,0
254074,1,4,25,32,1,3,5,3,8847.6113,1556.9089,483.69202,2040.601,0,0,.87407404,1,.640625,8.1201782,5.4134526,12.180268,5.4947748,2.0300446,37.894169,7.6214895,.029558802,0,0
254124,1,4,25,45,1,0,4,3,14484.368,2627.5544,693.59863,3321.1531,0,0,.87407404,1,.640625,8.1201782,5.4134526,12.180268,5.4947748,2.0300446,37.894169,8.1083679,.029558802,0,0
261024,1,1,26,36,1,0,6,34,33300,3206.5681,796.79272,4003.3608,0,1,.60472786,1,.5,8.7968597,7.4434972,8.1201782,5.9526725,1.6917039,39.247532,8.2951393,.29266962,0,1
261025,1,1,26,26,1,2,2,1,10427.662,5617.8101,1414.2646,7032.0747,0,0,3.2398753,1,.5,8.7968597,7.4434972,8.1201782,5.9526725,1.6917039,39.247532,8.8583794,.0099503305,0,1
261054,1,1,26,39,1,0,7,5,6000,1427.6047,246.98877,1674.5935,0,1,.60472786,1,.5,8.7968597,7.4434972,8.1201782,5.9526725,1.6917039,39.247532,7.4239225,.048790164,0,1
261084,1,1,26,38,1,0,5,26,46586.141,2547.7061,457.43677,3005.1428,0,0,.60472786,1,.5,8.7968597,7.4434972,8.1201782,5.9526725,1.6917039,39.247532,8.0084133,.23111172,0,1
261124,1,1,26,44,1,7,5,18,37352.82,2152.1179,1251.1843,3403.3022,0,0,.60472786,1,.5,8.7968597,7.4434972,8.1201782,5.9526725,1.6917039,39.247532,8.1327953,.16551444,0,1
261134,1,1,26,42,1,0,4,27,35150,3233.8611,525.27417,3759.1353,0,1,.60472786,1,.5,8.7968597,7.4434972,8.1201782,5.9526725,1.6917039,39.247532,8.2322102,.23901691,0,1
261144,1,1,26,35,1,0,6,4,6110,1633.0581,689.0874,2322.1455,0,1,.60472786,1,.5,8.7968597,7.4434972,8.1201782,5.9526725,1.6917039,39.247532,7.7506776,.039220713,0,1
261164,1,1,26,37,1,8,7,90,116335.09,2620.4978,676.6814,3297.1792,0,0,.60472786,1,.5,8.7968597,7.4434972,8.1201782,5.9526725,1.6917039,39.247532,8.1011257,.64185387,0,1
261174,1,1,26,45,1,8,7,59,118250.1,3181.1768,738.54932,3919.7261,0,0,.60472786,1,.5,8.7968597,7.4434972,8.1201782,5.9526725,1.6917039,39.247532,8.2740326,.46373403,0,1
262014,1,2,26,49,1,0,11,23,87684.406,3365.1987,678.21973,4043.4185,0,0,.94117647,1,.5,9.9246626,8.1201782,10.826905,6.715836,2.0300446,40.600895,8.3050928,.20701417,0,1
262025,1,2,26,36,1,4,6,620,134160,2707.854,3446.5649,6154.4189,0,1,1.3333333,1,.5,9.9246626,8.1201782,10.826905,6.715836,2.0300446,40.600895,8.7250881,1.974081,0,1
262034,1,2,26,43,0,0,3,8,8670,2498.3083,808.63452,3306.9429,0,1,.94117647,1,.5,9.9246626,8.1201782,10.826905,6.715836,2.0300446,40.600895,8.1040821,.07696104,0,1
262035,1,2,26,36,1,12,5,120,193043.72,5024.7666,7007.7139,12032.48,0,0,1.3333333,1,.5,9.9246626,8.1201782,10.826905,6.715836,2.0300446,40.600895,9.3954477,.78845733,0,1
262044,1,2,26,47,1,0,6,16,20250,2164.0276,351.53613,2515.5637,0,1,.94117647,1,.5,9.9246626,8.1201782,10.826905,6.715836,2.0300446,40.600895,7.8306499,.14842001,0,1
262045,1,2,26,55,1,0,3,116,147997.02,3319.3486,2447.3315,5766.6802,0,1,1.3333333,1,.5,9.9246626,8.1201782,10.826905,6.715836,2.0300446,40.600895,8.6600256,.77010822,0,1
262054,1,2,26,55,0,0,1,10,18114.766,1618.6223,483.82739,2102.4497,0,0,.94117647,1,.5,9.9246626,8.1201782,10.826905,6.715836,2.0300446,40.600895,7.6513338,.095310181,0,1
262064,1,2,26,43,1,0,7,5,6500,2312.3176,714.86548,3027.1831,0,0,.94117647,1,.5,9.9246626,8.1201782,10.826905,6.715836,2.0300446,40.600895,8.0157185,.048790164,0,1
262084,1,2,26,52,0,0,1,6,15736.229,2357.5586,1030.5859,3388.1445,0,0,.94117647,1,.5,9.9246626,8.1201782,10.826905,6.715836,2.0300446,40.600895,8.1283331,.058268908,0,1
262094,1,2,26,71,0,0,3,12,48869.941,2814.9954,696.98193,3511.9773,0,0,.94117647,1,.5,9.9246626,8.1201782,10.826905,6.715836,2.0300446,40.600895,8.1642189,.11332869,0,1
262154,1,2,26,46,1,1,5,8,10950,3012.0452,801.59668,3813.6418,0,1,.94117647,1,.5,9.9246626,8.1201782,10.826905,6.715836,2.0300446,40.600895,8.2466021,.07696104,0,1
263015,1,3,26,29,1,12,4,165,61131.414,4591.9609,1358.4385,5950.3994,0,0,4.007936,0,0,13.30807,8.1201782,8.1201782,9.0053253,2.0300446,33.834076,8.6913815,.97455966,0,1
263024,1,3,26,50,1,0,3,8,5400,3096.4949,2575.9011,5672.396,0,1,.46918765,0,0,13.30807,8.1201782,8.1201782,9.0053253,2.0300446,33.834076,8.6435432,.07696104,0,1
263025,1,3,26,53,1,0,5,115,24685,3292.1912,3640.5466,6932.7378,0,0,4.007936,0,0,13.30807,8.1201782,8.1201782,9.0053253,2.0300446,33.834076,8.8441544,.76546782,0,1
263034,1,3,26,35,1,0,6,1,4672.4863,1559.9764,203.00452,1762.981,0,0,.46918765,0,0,13.30807,8.1201782,8.1201782,9.0053253,2.0300446,33.834076,7.4753284,.0099503305,0,1
263044,1,3,26,30,1,0,4,10,2540,2639.0581,768.03345,3407.0916,0,1,.46918765,0,0,13.30807,8.1201782,8.1201782,9.0053253,2.0300446,33.834076,8.1339073,.095310181,0,1
263084,1,3,26,33,0,0,2,1,1502.2332,1864.9343,340.03247,2204.9668,0,0,.46918765,0,0,13.30807,8.1201782,8.1201782,9.0053253,2.0300446,33.834076,7.6989212,.0099503305,0,1
263114,1,3,26,34,1,0,5,1,4702.937,1787.5221,352.55115,2140.0732,0,0,.46918765,0,0,13.30807,8.1201782,8.1201782,9.0053253,2.0300446,33.834076,7.6690626,.0099503305,0,1
263154,1,3,26,32,1,0,4,66,10153.606,2005.6841,388.24609,2393.9302,0,0,.46918765,0,0,13.30807,8.1201782,8.1201782,9.0053253,2.0300446,33.834076,7.7811093,.50681758,0,1
271015,1,1,27,65,1,9,5,1400,5072134.5,10600.622,7015.835,17616.457,0,0,2.4561403,1,.89999998,12.744169,8.7968597,12.180268,8.623744,2.0300446,47.36771,9.7766457,2.7080503,1,1
271054,1,1,27,70,1,0,6,25,63885,3309.8752,276.31128,3586.1865,0,1,.74303401,1,.89999998,12.744169,8.7968597,12.180268,8.623744,2.0300446,47.36771,8.1851234,.22314355,1,1
271064,1,1,27,32,1,0,5,33,55650,3850.0474,1379.7539,5229.8013,0,1,.74303401,1,.89999998,12.744169,8.7968597,12.180268,8.623744,2.0300446,47.36771,8.5623198,.28517893,1,1
271074,1,1,27,48,1,0,6,34,76200,2302.9729,436.57227,2739.5452,1,0,.74303401,1,.89999998,12.744169,8.7968597,12.180268,8.623744,2.0300446,47.36771,7.9159122,.29266962,1,1
271084,1,1,27,34,1,6,8,45,66325,2755.7856,657.22705,3413.0127,1,1,.74303401,1,.89999998,12.744169,8.7968597,12.180268,8.623744,2.0300446,47.36771,8.135644,.37156355,1,1
271094,1,1,27,36,1,5,4,2,9930,7093.6528,2182.2983,9275.9512,1,1,.74303401,1,.89999998,12.744169,8.7968597,12.180268,8.623744,2.0300446,47.36771,9.1352882,.019802628,1,1
271134,1,1,27,62,1,0,7,3,27020,3850.8979,6117.2017,9968.0996,0,1,.74303401,1,.89999998,12.744169,8.7968597,12.180268,8.623744,2.0300446,47.36771,9.2072458,.029558802,1,1
271154,1,1,27,57,1,0,7,13,181283,3178.8567,1237.4573,4416.314,0,0,.74303401,1,.89999998,12.744169,8.7968597,12.180268,8.623744,2.0300446,47.36771,8.3932867,.12221763,1,1
272024,1,2,27,37,1,4,3,8,75915,8203.1855,3823.25,12026.436,0,1,.66067809,1,.75,13.08251,8.1201782,10.826905,8.8526936,2.0300446,47.36771,9.3949451,.07696104,0,1
272025,1,2,27,60,1,0,5,65,116500,3064.0142,933.82056,3997.8347,0,1,2.9228241,1,.75,13.08251,8.1201782,10.826905,8.8526936,2.0300446,47.36771,8.2937584,.50077528,0,1
272034,1,2,27,36,1,8,4,1,84720.531,3951.8203,2166.2266,6118.0469,0,0,.66067809,1,.75,13.08251,8.1201782,10.826905,8.8526936,2.0300446,47.36771,8.719162,.0099503305,0,1
272044,1,2,27,35,0,8,3,5,41400,3595.4348,1661.2532,5256.688,0,1,.66067809,1,.75,13.08251,8.1201782,10.826905,8.8526936,2.0300446,47.36771,8.5674467,.048790164,0,1
272045,1,2,27,67,1,5,7,54,801597,4485.8188,1712.0039,6197.8228,0,0,2.9228241,1,.75,13.08251,8.1201782,10.826905,8.8526936,2.0300446,47.36771,8.7321148,.43178242,0,1
272054,1,2,27,50,1,0,4,3,16400,3127.6221,707.13232,3834.7544,0,1,.66067809,1,.75,13.08251,8.1201782,10.826905,8.8526936,2.0300446,47.36771,8.252121,.029558802,0,1
272074,1,2,27,29,0,0,4,1,12498.309,2195.8315,546.42041,2742.252,0,0,.66067809,1,.75,13.08251,8.1201782,10.826905,8.8526936,2.0300446,47.36771,7.9168992,.0099503305,0,1
272134,1,2,27,35,1,0,6,4,17350,2309.7397,291.53687,2601.2766,0,1,.66067809,1,.75,13.08251,8.1201782,10.826905,8.8526936,2.0300446,47.36771,7.8641419,.039220713,0,1
272154,1,2,27,40,1,0,4,41,86669.375,2405.603,555.72461,2961.3276,0,0,.66067809,1,.75,13.08251,8.1201782,10.826905,8.8526936,2.0300446,47.36771,7.9937305,.34358969,0,1
272164,1,2,27,68,1,7,3,14,89650,3606.2617,1628.5469,5234.8086,0,1,.66067809,1,.75,13.08251,8.1201782,10.826905,8.8526936,2.0300446,47.36771,8.5632763,.13102826,0,1
273014,1,3,27,45,1,1,4,10,37082.152,3195.2903,1854.1077,5049.3979,0,0,.64329183,1,.30000001,12.85695,8.1201782,9.4735422,8.7000608,2.0300446,40.600895,8.5272226,.095310181,0,0
273025,1,3,27,46,1,0,5,105,230004.06,2401.4075,898.63306,3300.0405,0,0,3.0213463,1,.30000001,12.85695,8.1201782,9.4735422,8.7000608,2.0300446,40.600895,8.1019926,.71783978,0,0
273034,1,3,27,58,1,0,3,5,15435.106,3257.5449,861.6416,4119.1865,0,0,.64329183,1,.30000001,12.85695,8.1201782,9.4735422,8.7000608,2.0300446,40.600895,8.3236542,.048790164,0,0
273035,1,3,27,70,1,0,5,865,941399.38,4313.439,43411.152,47724.59,0,0,3.0213463,1,.30000001,12.85695,8.1201782,9.4735422,8.7000608,2.0300446,40.600895,10.773223,2.266958,0,0
273044,1,3,27,60,1,0,4,29,47909.055,3241.3047,595.47974,3836.7844,0,0,.64329183,1,.30000001,12.85695,8.1201782,9.4735422,8.7000608,2.0300446,40.600895,8.2526503,.25464222,0,0
273045,1,3,27,60,1,2,11,198,191771.56,2486.4971,2070.0303,4556.5273,0,0,3.0213463,1,.30000001,12.85695,8.1201782,9.4735422,8.7000608,2.0300446,40.600895,8.4245358,1.0919234,0,0
273064,1,3,27,55,1,0,2,5,9710.3809,2863.0396,372.17505,3235.2146,0,0,.64329183,1,.30000001,12.85695,8.1201782,9.4735422,8.7000608,2.0300446,40.600895,8.08216,.048790164,0,0
273104,1,3,27,40,1,0,4,3,6732.9814,2421.8433,270.67261,2692.5159,0,0,.64329183,1,.30000001,12.85695,8.1201782,9.4735422,8.7000608,2.0300446,40.600895,7.8986025,.029558802,0,0
273124,1,3,27,32,1,2,4,5.5,10644.201,1572.6079,392.47534,1965.0833,0,0,.64329183,1,.30000001,12.85695,8.1201782,9.4735422,8.7000608,2.0300446,40.600895,7.5837984,.053540766,0,0
273134,1,3,27,46,1,0,7,1,10434.43,1943.4294,275.5061,2218.9355,0,0,.64329183,1,.30000001,12.85695,8.1201782,9.4735422,8.7000608,2.0300446,40.600895,7.7052336,.0099503305,0,0
281014,1,1,28,35,1,0,5,32,84537.82,2836.1079,884.82837,3720.9363,0,0,.29411763,1,.80000001,10.150224,8.7968597,8.1201782,6.8684692,1.6917039,40.600895,8.2219992,.27763173,0,0
281015,1,1,28,60,1,5,4,348,436506.97,4236.0264,1802.6797,6038.7061,0,0,5,1,.80000001,10.150224,8.7968597,8.1201782,6.8684692,1.6917039,40.600895,8.706111,1.4996231,0,0
281024,1,1,28,43,1,3,6,126,187616.73,2694.3206,449.4292,3143.7498,0,0,.29411763,1,.80000001,10.150224,8.7968597,8.1201782,6.8684692,1.6917039,40.600895,8.0534897,.81536484,0,0
281034,1,1,28,50,1,0,5,7,19177.156,1494.3834,94.194214,1588.5776,0,0,.29411763,1,.80000001,10.150224,8.7968597,8.1201782,6.8684692,1.6917039,40.600895,7.3712234,.067658648,0,0
281064,1,1,28,60,1,4,6,64,152760.84,5029.5483,1028.3301,6057.8784,0,0,.29411763,1,.80000001,10.150224,8.7968597,8.1201782,6.8684692,1.6917039,40.600895,8.70928,.49469623,0,0
281084,1,1,28,40,1,2,5,111,160799.84,4734.6055,607.93066,5342.5361,0,0,.29411763,1,.80000001,10.150224,8.7968597,8.1201782,6.8684692,1.6917039,40.600895,8.583643,.74668795,0,0
